age_group,year,a,s1,s2,t,deaths,population
55,2009,12,17,37,7,0,27
60,2009,13,17,37,7,0,28
65,2009,14,17,37,7,0,35
70,2009,15,17,37,7,0,21
75,2009,16,17,37,7,0,16
80,2009,17,17,37,7,0,13
85,2009,18,17,37,7,0,3
0,2010,0,17,37,8,0,12
1,2010,1,17,37,8,0,40
5,2010,2,17,37,8,0,31
10,2010,3,17,37,8,0,18
15,2010,4,17,37,8,0,27
20,2010,5,17,37,8,0,123
25,2010,6,17,37,8,0,107
30,2010,7,17,37,8,0,73
35,2010,8,17,37,8,0,78
40,2010,9,17,37,8,0,75
45,2010,10,17,37,8,0,65
50,2010,11,17,37,8,0,32
55,2010,12,17,37,8,0,31
60,2010,13,17,37,8,0,24
65,2010,14,17,37,8,0,32
70,2010,15,17,37,8,0,24
75,2010,16,17,37,8,0,17
80,2010,17,17,37,8,0,14
85,2010,18,17,37,8,0,8
0,2011,0,17,37,9,0,5
1,2011,1,17,37,9,1,41
5,2011,2,17,37,9,0,34
10,2011,3,17,37,9,0,21
15,2011,4,17,37,9,0,24
20,2011,5,17,37,9,0,126
25,2011,6,17,37,9,0,106
30,2011,7,17,37,9,0,80
35,2011,8,17,37,9,0,72
40,2011,9,17,37,9,0,74
45,2011,10,17,37,9,0,57
50,2011,11,17,37,9,0,34
55,2011,12,17,37,9,0,27
60,2011,13,17,37,9,0,28
65,2011,14,17,37,9,0,30
70,2011,15,17,37,9,0,25
75,2011,16,17,37,9,0,15
80,2011,17,17,37,9,0,10
85,2011,18,17,37,9,0,9
0,2012,0,17,37,10,0,11
1,2012,1,17,37,10,0,41
5,2012,2,17,37,10,0,35
10,2012,3,17,37,10,0,24
15,2012,4,17,37,10,0,26
20,2012,5,17,37,10,0,129
25,2012,6,17,37,10,0,98
30,2012,7,17,37,10,0,102
35,2012,8,17,37,10,0,71
40,2012,9,17,37,10,0,78
45,2012,10,17,37,10,0,58
50,2012,11,17,37,10,0,34
55,2012,12,17,37,10,0,28
60,2012,13,17,37,10,0,35
65,2012,14,17,37,10,0,23
70,2012,15,17,37,10,0,26
75,2012,16,17,37,10,0,15
80,2012,17,17,37,10,0,11
85,2012,18,17,37,10,0,9
0,2013,0,17,37,11,0,8
1,2013,1,17,37,11,0,39
5,2013,2,17,37,11,0,39
10,2013,3,17,37,11,0,28
15,2013,4,17,37,11,0,27
20,2013,5,17,37,11,0,130
25,2013,6,17,37,11,0,88
30,2013,7,17,37,11,0,118
35,2013,8,17,37,11,0,68
40,2013,9,17,37,11,0,70
45,2013,10,17,37,11,0,71
50,2013,11,17,37,11,0,32
55,2013,12,17,37,11,0,31
60,2013,13,17,37,11,0,36
65,2013,14,17,37,11,0,25
70,2013,15,17,37,11,0,21
75,2013,16,17,37,11,0,21
80,2013,17,17,37,11,0,11
85,2013,18,17,37,11,0,8
0,2014,0,17,37,12,0,8
1,2014,1,17,37,12,0,38
5,2014,2,17,37,12,0,46
10,2014,3,17,37,12,0,25
15,2014,4,17,37,12,0,26
20,2014,5,17,37,12,0,118
25,2014,6,17,37,12,0,82
30,2014,7,17,37,12,0,114
35,2014,8,17,37,12,0,63
40,2014,9,17,37,12,0,70
45,2014,10,17,37,12,0,63
50,2014,11,17,37,12,0,41
55,2014,12,17,37,12,0,29
60,2014,13,17,37,12,0,32
65,2014,14,17,37,12,0,23
70,2014,15,17,37,12,0,31
75,2014,16,17,37,12,0,19
80,2014,17,17,37,12,0,13
85,2014,18,17,37,12,0,10
0,2015,0,17,37,13,0,10
1,2015,1,17,37,13,0,30
5,2015,2,17,37,13,0,44
10,2015,3,17,37,13,0,33
15,2015,4,17,37,13,0,32
20,2015,5,17,37,13,0,95
25,2015,6,17,37,13,0,74
30,2015,7,17,37,13,0,119
35,2015,8,17,37,13,0,58
40,2015,9,17,37,13,0,76
45,2015,10,17,37,13,0,66
50,2015,11,17,37,13,0,48
55,2015,12,17,37,13,0,27
60,2015,13,17,37,13,0,32
65,2015,14,17,37,13,0,23
70,2015,15,17,37,13,0,30
75,2015,16,17,37,13,0,19
80,2015,17,17,37,13,0,12
85,2015,18,17,37,13,0,10
0,2016,0,17,37,14,0,7
1,2016,1,17,37,14,0,33
5,2016,2,17,37,14,0,51
10,2016,3,17,37,14,0,39
15,2016,4,17,37,14,0,25
20,2016,5,17,37,14,0,103
25,2016,6,17,37,14,0,71
30,2016,7,17,37,14,0,111
35,2016,8,17,37,14,0,63
40,2016,9,17,37,14,0,70
45,2016,10,17,37,14,0,68
50,2016,11,17,37,14,0,42
55,2016,12,17,37,14,0,30
60,2016,13,17,37,14,0,32
65,2016,14,17,37,14,0,26
70,2016,15,17,37,14,0,29
75,2016,16,17,37,14,0,22
80,2016,17,17,37,14,0,13
85,2016,18,17,37,14,0,7
0,2017,0,17,37,15,0,5
1,2017,1,17,37,15,1,30
5,2017,2,17,37,15,0,58
10,2017,3,17,37,15,0,37
15,2017,4,17,37,15,0,30
20,2017,5,17,37,15,0,107
25,2017,6,17,37,15,0,73
30,2017,7,17,37,15,0,88
35,2017,8,17,37,15,0,72
40,2017,9,17,37,15,0,65
45,2017,10,17,37,15,0,70
50,2017,11,17,37,15,0,48
55,2017,12,17,37,15,0,30
60,2017,13,17,37,15,0,33
65,2017,14,17,37,15,0,27
70,2017,15,17,37,15,0,23
75,2017,16,17,37,15,0,27
80,2017,17,17,37,15,0,7
85,2017,18,17,37,15,0,12
0,2018,0,17,37,16,0,11
1,2018,1,17,37,16,0,26
5,2018,2,17,37,16,0,48
10,2018,3,17,37,16,0,42
15,2018,4,17,37,16,0,32
20,2018,5,17,37,16,0,105
25,2018,6,17,37,16,0,67
30,2018,7,17,37,16,0,84
35,2018,8,17,37,16,0,84
40,2018,9,17,37,16,0,62
45,2018,10,17,37,16,0,55
50,2018,11,17,37,16,0,54
55,2018,12,17,37,16,0,28
60,2018,13,17,37,16,0,34
65,2018,14,17,37,16,0,27
70,2018,15,17,37,16,0,25
75,2018,16,17,37,16,0,23
80,2018,17,17,37,16,0,15
85,2018,18,17,37,16,0,14
0,2019,0,17,37,17,0,12
1,2019,1,17,37,17,0,32
5,2019,2,17,37,17,0,41
10,2019,3,17,37,17,0,47
15,2019,4,17,37,17,0,34
20,2019,5,17,37,17,0,112
25,2019,6,17,37,17,0,63
30,2019,7,17,37,17,0,84
35,2019,8,17,37,17,0,76
40,2019,9,17,37,17,0,54
45,2019,10,17,37,17,0,58
50,2019,11,17,37,17,0,47
55,2019,12,17,37,17,0,44
60,2019,13,17,37,17,0,35
65,2019,14,17,37,17,0,26
70,2019,15,17,37,17,0,19
75,2019,16,17,37,17,0,31
80,2019,17,17,37,17,0,11
85,2019,18,17,37,17,0,15
0,2002,0,13,38,0,0,10
1,2002,1,13,38,0,0,28
5,2002,2,13,38,0,0,21
10,2002,3,13,38,0,0,21
15,2002,4,13,38,0,0,9
20,2002,5,13,38,0,0,57
25,2002,6,13,38,0,0,169
30,2002,7,13,38,0,0,84
35,2002,8,13,38,0,0,52
40,2002,9,13,38,0,0,60
45,2002,10,13,38,0,0,38
50,2002,11,13,38,0,0,24
55,2002,12,13,38,0,0,25
60,2002,13,13,38,0,0,17
65,2002,14,13,38,0,0,14
70,2002,15,13,38,0,0,7
75,2002,16,13,38,0,0,2
80,2002,17,13,38,0,0,7
85,2002,18,13,38,0,0,6
0,2003,0,13,38,1,0,7
1,2003,1,13,38,1,0,32
5,2003,2,13,38,1,0,20
10,2003,3,13,38,1,0,27
15,2003,4,13,38,1,0,24
20,2003,5,13,38,1,0,34
25,2003,6,13,38,1,0,159
30,2003,7,13,38,1,0,91
35,2003,8,13,38,1,0,51
40,2003,9,13,38,1,0,53
45,2003,10,13,38,1,0,42
50,2003,11,13,38,1,0,17
55,2003,12,13,38,1,0,26
60,2003,13,13,38,1,0,25
65,2003,14,13,38,1,0,13
70,2003,15,13,38,1,0,10
75,2003,16,13,38,1,0,2
80,2003,17,13,38,1,0,7
85,2003,18,13,38,1,0,7
0,2004,0,13,38,2,0,15
1,2004,1,13,38,2,0,26
5,2004,2,13,38,2,0,24
10,2004,3,13,38,2,0,22
15,2004,4,13,38,2,0,31
20,2004,5,13,38,2,0,38
25,2004,6,13,38,2,0,145
30,2004,7,13,38,2,0,91
35,2004,8,13,38,2,0,58
40,2004,9,13,38,2,0,56
45,2004,10,13,38,2,0,47
50,2004,11,13,38,2,0,19
55,2004,12,13,38,2,0,22
60,2004,13,13,38,2,0,19
65,2004,14,13,38,2,0,19
70,2004,15,13,38,2,0,9
75,2004,16,13,38,2,0,3
80,2004,17,13,38,2,0,7
85,2004,18,13,38,2,0,3
0,2005,0,13,38,3,0,14
1,2005,1,13,38,3,0,32
5,2005,2,13,38,3,0,20
10,2005,3,13,38,3,0,23
15,2005,4,13,38,3,0,38
20,2005,5,13,38,3,0,40
25,2005,6,13,38,3,0,131
30,2005,7,13,38,3,0,91
35,2005,8,13,38,3,0,62
40,2005,9,13,38,3,0,58
45,2005,10,13,38,3,0,51
50,2005,11,13,38,3,0,23
55,2005,12,13,38,3,0,23
60,2005,13,13,38,3,0,18
65,2005,14,13,38,3,0,22
70,2005,15,13,38,3,0,8
75,2005,16,13,38,3,0,4
80,2005,17,13,38,3,0,7
85,2005,18,13,38,3,0,4
0,2006,0,13,38,4,0,15
1,2006,1,13,38,4,0,34
5,2006,2,13,38,4,0,17
10,2006,3,13,38,4,0,22
15,2006,4,13,38,4,0,50
20,2006,5,13,38,4,0,34
25,2006,6,13,38,4,0,143
30,2006,7,13,38,4,0,87
35,2006,8,13,38,4,0,63
40,2006,9,13,38,4,0,56
45,2006,10,13,38,4,0,58
50,2006,11,13,38,4,0,19
55,2006,12,13,38,4,0,27
60,2006,13,13,38,4,0,15
65,2006,14,13,38,4,0,25
70,2006,15,13,38,4,0,8
75,2006,16,13,38,4,0,4
80,2006,17,13,38,4,0,7
85,2006,18,13,38,4,0,4
0,2007,0,13,38,5,0,8
1,2007,1,13,38,5,0,37
5,2007,2,13,38,5,0,20
10,2007,3,13,38,5,0,25
15,2007,4,13,38,5,0,48
20,2007,5,13,38,5,0,51
25,2007,6,13,38,5,0,140
30,2007,7,13,38,5,0,98
35,2007,8,13,38,5,0,67
40,2007,9,13,38,5,0,52
45,2007,10,13,38,5,0,61
50,2007,11,13,38,5,0,22
55,2007,12,13,38,5,0,23
60,2007,13,13,38,5,0,20
65,2007,14,13,38,5,0,19
70,2007,15,13,38,5,0,6
75,2007,16,13,38,5,0,6
80,2007,17,13,38,5,0,4
85,2007,18,13,38,5,0,7
0,2008,0,13,38,6,0,9
1,2008,1,13,38,6,0,32
5,2008,2,13,38,6,0,22
10,2008,3,13,38,6,0,20
15,2008,4,13,38,6,0,54
20,2008,5,13,38,6,0,51
25,2008,6,13,38,6,0,135
30,2008,7,13,38,6,0,95
35,2008,8,13,38,6,0,52
40,2008,9,13,38,6,0,54
45,2008,10,13,38,6,0,56
50,2008,11,13,38,6,0,26
55,2008,12,13,38,6,0,22
60,2008,13,13,38,6,0,22
65,2008,14,13,38,6,0,28
70,2008,15,13,38,6,0,6
75,2008,16,13,38,6,0,4
80,2008,17,13,38,6,0,7
85,2008,18,13,38,6,0,5
0,2009,0,13,38,7,0,7
1,2009,1,13,38,7,0,33
5,2009,2,13,38,7,0,19
10,2009,3,13,38,7,0,25
15,2009,4,13,38,7,0,54
20,2009,5,13,38,7,0,69
25,2009,6,13,38,7,0,135
30,2009,7,13,38,7,0,110
35,2009,8,13,38,7,0,54
40,2009,9,13,38,7,0,51
45,2009,10,13,38,7,0,61
50,2009,11,13,38,7,0,30
55,2009,12,13,38,7,0,23
60,2009,13,13,38,7,0,18
65,2009,14,13,38,7,0,22
70,2009,15,13,38,7,0,15
75,2009,16,13,38,7,0,5
80,2009,17,13,38,7,0,4
85,2009,18,13,38,7,0,3
0,2010,0,13,38,8,0,15
1,2010,1,13,38,8,0,21
5,2010,2,13,38,8,0,23
10,2010,3,13,38,8,0,18
15,2010,4,13,38,8,0,43
20,2010,5,13,38,8,0,87
25,2010,6,13,38,8,0,123
30,2010,7,13,38,8,0,120
35,2010,8,13,38,8,0,58
40,2010,9,13,38,8,0,42
45,2010,10,13,38,8,0,57
50,2010,11,13,38,8,0,34
55,2010,12,13,38,8,0,23
60,2010,13,13,38,8,0,18
65,2010,14,13,38,8,0,19
70,2010,15,13,38,8,0,13
75,2010,16,13,38,8,0,6
80,2010,17,13,38,8,0,3
85,2010,18,13,38,8,0,3
0,2011,0,13,38,9,0,9
1,2011,1,13,38,9,0,21
5,2011,2,13,38,9,0,24
10,2011,3,13,38,9,0,16
15,2011,4,13,38,9,0,29
20,2011,5,13,38,9,0,105
25,2011,6,13,38,9,0,116
30,2011,7,13,38,9,0,127
35,2011,8,13,38,9,0,49
40,2011,9,13,38,9,0,53
45,2011,10,13,38,9,0,41
50,2011,11,13,38,9,0,38
55,2011,12,13,38,9,0,27
60,2011,13,13,38,9,0,21
65,2011,14,13,38,9,0,16
70,2011,15,13,38,9,0,16
75,2011,16,13,38,9,0,5
80,2011,17,13,38,9,0,4
85,2011,18,13,38,9,0,2
0,2012,0,13,38,10,0,8
1,2012,1,13,38,10,0,26
5,2012,2,13,38,10,0,23
10,2012,3,13,38,10,0,16
15,2012,4,13,38,10,0,36
20,2012,5,13,38,10,0,98
25,2012,6,13,38,10,0,108
30,2012,7,13,38,10,0,130
35,2012,8,13,38,10,0,45
40,2012,9,13,38,10,0,53
45,2012,10,13,38,10,0,48
50,2012,11,13,38,10,0,38
55,2012,12,13,38,10,0,28
60,2012,13,13,38,10,0,16
65,2012,14,13,38,10,0,19
70,2012,15,13,38,10,0,14
75,2012,16,13,38,10,0,6
80,2012,17,13,38,10,0,4
85,2012,18,13,38,10,0,1
0,2013,0,13,38,11,0,8
1,2013,1,13,38,11,1,30
5,2013,2,13,38,11,0,22
10,2013,3,13,38,11,0,18
15,2013,4,13,38,11,0,31
20,2013,5,13,38,11,0,104
25,2013,6,13,38,11,0,110
30,2013,7,13,38,11,0,123
35,2013,8,13,38,11,0,49
40,2013,9,13,38,11,0,58
45,2013,10,13,38,11,0,45
50,2013,11,13,38,11,0,39
55,2013,12,13,38,11,0,30
60,2013,13,13,38,11,0,21
65,2013,14,13,38,11,0,16
70,2013,15,13,38,11,0,22
75,2013,16,13,38,11,0,5
80,2013,17,13,38,11,0,4
85,2013,18,13,38,11,0,2
0,2014,0,13,38,12,0,5
1,2014,1,13,38,12,0,27
5,2014,2,13,38,12,0,19
10,2014,3,13,38,12,0,22
15,2014,4,13,38,12,0,30
20,2014,5,13,38,12,0,85
25,2014,6,13,38,12,0,102
30,2014,7,13,38,12,0,121
35,2014,8,13,38,12,0,50
40,2014,9,13,38,12,0,53
45,2014,10,13,38,12,0,48
50,2014,11,13,38,12,0,35
55,2014,12,13,38,12,0,30
60,2014,13,13,38,12,0,20
65,2014,14,13,38,12,0,18
70,2014,15,13,38,12,0,17
75,2014,16,13,38,12,0,7
80,2014,17,13,38,12,0,3
85,2014,18,13,38,12,0,2
0,2015,0,13,38,13,0,6
1,2015,1,13,38,13,0,21
5,2015,2,13,38,13,0,25
10,2015,3,13,38,13,0,25
15,2015,4,13,38,13,0,26
20,2015,5,13,38,13,0,86
25,2015,6,13,38,13,0,86
30,2015,7,13,38,13,0,127
35,2015,8,13,38,13,0,52
40,2015,9,13,38,13,0,53
45,2015,10,13,38,13,0,45
50,2015,11,13,38,13,0,35
55,2015,12,13,38,13,0,27
60,2015,13,13,38,13,0,23
65,2015,14,13,38,13,0,18
70,2015,15,13,38,13,0,15
75,2015,16,13,38,13,0,7
80,2015,17,13,38,13,0,3
85,2015,18,13,38,13,0,3
0,2016,0,13,38,14,0,11
1,2016,1,13,38,14,0,17
5,2016,2,13,38,14,0,25
10,2016,3,13,38,14,0,34
15,2016,4,13,38,14,0,29
20,2016,5,13,38,14,0,67
25,2016,6,13,38,14,0,83
30,2016,7,13,38,14,0,124
35,2016,8,13,38,14,0,50
40,2016,9,13,38,14,0,54
45,2016,10,13,38,14,0,50
50,2016,11,13,38,14,0,39
55,2016,12,13,38,14,0,28
60,2016,13,13,38,14,0,23
65,2016,14,13,38,14,0,20
70,2016,15,13,38,14,0,12
75,2016,16,13,38,14,0,6
80,2016,17,13,38,14,0,3
85,2016,18,13,38,14,0,3
0,2017,0,13,38,15,0,3
1,2017,1,13,38,15,0,26
5,2017,2,13,38,15,0,28
10,2017,3,13,38,15,0,30
15,2017,4,13,38,15,0,33
20,2017,5,13,38,15,0,78
25,2017,6,13,38,15,0,77
30,2017,7,13,38,15,0,113
35,2017,8,13,38,15,0,59
40,2017,9,13,38,15,0,53
45,2017,10,13,38,15,0,47
50,2017,11,13,38,15,0,44
55,2017,12,13,38,15,0,29
60,2017,13,13,38,15,0,28
65,2017,14,13,38,15,0,18
70,2017,15,13,38,15,0,15
75,2017,16,13,38,15,0,10
80,2017,17,13,38,15,0,4
85,2017,18,13,38,15,0,2
0,2018,0,13,38,16,0,4
1,2018,1,13,38,16,0,23
5,2018,2,13,38,16,0,26
10,2018,3,13,38,16,0,31
15,2018,4,13,38,16,0,38
20,2018,5,13,38,16,0,100
25,2018,6,13,38,16,0,75
30,2018,7,13,38,16,0,108
35,2018,8,13,38,16,0,57
40,2018,9,13,38,16,0,57
45,2018,10,13,38,16,0,52
50,2018,11,13,38,16,0,47
55,2018,12,13,38,16,0,31
60,2018,13,13,38,16,0,30
65,2018,14,13,38,16,0,21
70,2018,15,13,38,16,0,10
75,2018,16,13,38,16,0,13
80,2018,17,13,38,16,0,4
85,2018,18,13,38,16,0,0
0,2019,0,13,38,17,0,4
1,2019,1,13,38,17,0,18
5,2019,2,13,38,17,0,31
10,2019,3,13,38,17,0,23
15,2019,4,13,38,17,0,35
20,2019,5,13,38,17,0,92
25,2019,6,13,38,17,0,75
30,2019,7,13,38,17,0,100
35,2019,8,13,38,17,0,61
40,2019,9,13,38,17,0,56
45,2019,10,13,38,17,0,45
50,2019,11,13,38,17,0,48
55,2019,12,13,38,17,0,33
60,2019,13,13,38,17,0,29
65,2019,14,13,38,17,0,22
70,2019,15,13,38,17,0,14
75,2019,16,13,38,17,0,11
80,2019,17,13,38,17,0,7
85,2019,18,13,38,17,0,3
0,2002,0,15,39,0,0,6
1,2002,1,15,39,0,0,18
5,2002,2,15,39,0,0,22
10,2002,3,15,39,0,0,17
15,2002,4,15,39,0,0,26
20,2002,5,15,39,0,0,71
25,2002,6,15,39,0,0,150
30,2002,7,15,39,0,0,111
35,2002,8,15,39,0,0,54
40,2002,9,15,39,0,0,40
45,2002,10,15,39,0,0,33
50,2002,11,15,39,0,0,28
55,2002,12,15,39,0,0,18
60,2002,13,15,39,0,0,13
65,2002,14,15,39,0,0,11
70,2002,15,15,39,0,0,10
75,2002,16,15,39,0,0,14
80,2002,17,15,39,0,0,15
85,2002,18,15,39,0,0,1
0,2003,0,15,39,1,0,9
1,2003,1,15,39,1,0,24
5,2003,2,15,39,1,0,6
10,2003,3,15,39,1,0,22
15,2003,4,15,39,1,0,24
20,2003,5,15,39,1,0,63
25,2003,6,15,39,1,0,140
30,2003,7,15,39,1,0,119
35,2003,8,15,39,1,0,60
40,2003,9,15,39,1,0,39
45,2003,10,15,39,1,0,33
50,2003,11,15,39,1,0,32
55,2003,12,15,39,1,0,22
60,2003,13,15,39,1,0,8
65,2003,14,15,39,1,0,18
70,2003,15,15,39,1,0,4
75,2003,16,15,39,1,0,7
80,2003,17,15,39,1,0,12
85,2003,18,15,39,1,0,3
0,2004,0,15,39,2,0,9
1,2004,1,15,39,2,0,19
5,2004,2,15,39,2,0,15
10,2004,3,15,39,2,0,23
15,2004,4,15,39,2,0,22
20,2004,5,15,39,2,0,65
25,2004,6,15,39,2,0,120
30,2004,7,15,39,2,0,133
35,2004,8,15,39,2,0,63
40,2004,9,15,39,2,0,31
45,2004,10,15,39,2,0,34
50,2004,11,15,39,2,0,29
55,2004,12,15,39,2,0,24
60,2004,13,15,39,2,0,14
65,2004,14,15,39,2,0,12
70,2004,15,15,39,2,0,3
75,2004,16,15,39,2,0,7
80,2004,17,15,39,2,0,8
85,2004,18,15,39,2,0,3
0,2005,0,15,39,3,0,7
1,2005,1,15,39,3,0,26
5,2005,2,15,39,3,0,11
10,2005,3,15,39,3,0,23
15,2005,4,15,39,3,0,21
20,2005,5,15,39,3,0,76
25,2005,6,15,39,3,0,106
30,2005,7,15,39,3,0,149
35,2005,8,15,39,3,0,68
40,2005,9,15,39,3,0,34
45,2005,10,15,39,3,0,39
50,2005,11,15,39,3,0,26
55,2005,12,15,39,3,0,24
60,2005,13,15,39,3,0,15
65,2005,14,15,39,3,0,12
70,2005,15,15,39,3,0,3
75,2005,16,15,39,3,0,3
80,2005,17,15,39,3,0,8
85,2005,18,15,39,3,0,3
0,2006,0,15,39,4,0,5
1,2006,1,15,39,4,0,22
5,2006,2,15,39,4,0,12
10,2006,3,15,39,4,0,17
15,2006,4,15,39,4,0,24
20,2006,5,15,39,4,0,97
25,2006,6,15,39,4,0,119
30,2006,7,15,39,4,0,151
35,2006,8,15,39,4,0,62
40,2006,9,15,39,4,0,37
45,2006,10,15,39,4,0,37
50,2006,11,15,39,4,0,29
55,2006,12,15,39,4,0,23
60,2006,13,15,39,4,0,16
65,2006,14,15,39,4,0,15
70,2006,15,15,39,4,0,5
75,2006,16,15,39,4,0,0
80,2006,17,15,39,4,0,13
85,2006,18,15,39,4,0,3
0,2007,0,15,39,5,0,6
1,2007,1,15,39,5,0,21
5,2007,2,15,39,5,0,14
10,2007,3,15,39,5,0,13
15,2007,4,15,39,5,0,27
20,2007,5,15,39,5,1,148
25,2007,6,15,39,5,0,139
30,2007,7,15,39,5,0,146
35,2007,8,15,39,5,0,84
40,2007,9,15,39,5,0,37
45,2007,10,15,39,5,0,28
50,2007,11,15,39,5,0,32
55,2007,12,15,39,5,0,27
60,2007,13,15,39,5,0,18
65,2007,14,15,39,5,0,7
70,2007,15,15,39,5,0,9
75,2007,16,15,39,5,0,1
80,2007,17,15,39,5,0,22
85,2007,18,15,39,5,0,4
0,2008,0,15,39,6,0,8
1,2008,1,15,39,6,0,23
5,2008,2,15,39,6,0,21
10,2008,3,15,39,6,0,10
15,2008,4,15,39,6,0,43
20,2008,5,15,39,6,0,143
25,2008,6,15,39,6,0,142
30,2008,7,15,39,6,0,134
35,2008,8,15,39,6,0,84
40,2008,9,15,39,6,0,35
45,2008,10,15,39,6,0,31
50,2008,11,15,39,6,0,34
55,2008,12,15,39,6,0,31
60,2008,13,15,39,6,0,19
65,2008,14,15,39,6,0,6
70,2008,15,15,39,6,0,11
75,2008,16,15,39,6,0,0
80,2008,17,15,39,6,0,17
85,2008,18,15,39,6,0,1
0,2009,0,15,39,7,0,9
1,2009,1,15,39,7,1,29
5,2009,2,15,39,7,0,22
10,2009,3,15,39,7,0,16
15,2009,4,15,39,7,0,47
20,2009,5,15,39,7,0,157
25,2009,6,15,39,7,0,154
30,2009,7,15,39,7,0,119
35,2009,8,15,39,7,0,108
40,2009,9,15,39,7,0,41
45,2009,10,15,39,7,0,33
50,2009,11,15,39,7,0,39
55,2009,12,15,39,7,0,30
60,2009,13,15,39,7,0,20
65,2009,14,15,39,7,0,9
70,2009,15,15,39,7,0,7
75,2009,16,15,39,7,0,1
80,2009,17,15,39,7,0,18
85,2009,18,15,39,7,0,2
0,2010,0,15,39,8,1,14
1,2010,1,15,39,8,0,32
5,2010,2,15,39,8,0,29
10,2010,3,15,39,8,0,19
15,2010,4,15,39,8,0,29
20,2010,5,15,39,8,0,168
25,2010,6,15,39,8,0,161
30,2010,7,15,39,8,0,120
35,2010,8,15,39,8,0,120
40,2010,9,15,39,8,0,43
45,2010,10,15,39,8,0,27
50,2010,11,15,39,8,0,38
55,2010,12,15,39,8,0,21
60,2010,13,15,39,8,0,23
65,2010,14,15,39,8,0,15
70,2010,15,15,39,8,0,8
75,2010,16,15,39,8,0,4
80,2010,17,15,39,8,0,8
85,2010,18,15,39,8,0,3
0,2011,0,15,39,9,0,11
1,2011,1,15,39,9,0,47
5,2011,2,15,39,9,0,26
10,2011,3,15,39,9,0,20
15,2011,4,15,39,9,0,21
20,2011,5,15,39,9,0,172
25,2011,6,15,39,9,0,187
30,2011,7,15,39,9,0,99
35,2011,8,15,39,9,0,127
40,2011,9,15,39,9,0,56
45,2011,10,15,39,9,0,35
50,2011,11,15,39,9,0,35
55,2011,12,15,39,9,0,23
60,2011,13,15,39,9,0,21
65,2011,14,15,39,9,0,12
70,2011,15,15,39,9,0,7
75,2011,16,15,39,9,0,4
80,2011,17,15,39,9,0,2
85,2011,18,15,39,9,0,4
0,2012,0,15,39,10,0,15
1,2012,1,15,39,10,0,41
5,2012,2,15,39,10,0,22
10,2012,3,15,39,10,0,21
15,2012,4,15,39,10,0,16
20,2012,5,15,39,10,0,160
25,2012,6,15,39,10,0,194
30,2012,7,15,39,10,0,102
35,2012,8,15,39,10,0,110
40,2012,9,15,39,10,0,56
45,2012,10,15,39,10,0,54
50,2012,11,15,39,10,0,26
55,2012,12,15,39,10,0,31
60,2012,13,15,39,10,0,17
65,2012,14,15,39,10,0,11
70,2012,15,15,39,10,0,4
75,2012,16,15,39,10,0,6
80,2012,17,15,39,10,0,1
85,2012,18,15,39,10,0,7
0,2013,0,15,39,11,1,19
1,2013,1,15,39,11,0,43
5,2013,2,15,39,11,0,28
10,2013,3,15,39,11,0,25
15,2013,4,15,39,11,0,21
20,2013,5,15,39,11,0,155
25,2013,6,15,39,11,0,197
30,2013,7,15,39,11,0,118
35,2013,8,15,39,11,0,117
40,2013,9,15,39,11,0,54
45,2013,10,15,39,11,0,67
50,2013,11,15,39,11,0,23
55,2013,12,15,39,11,0,38
60,2013,13,15,39,11,0,18
65,2013,14,15,39,11,0,12
70,2013,15,15,39,11,0,5
75,2013,16,15,39,11,0,8
80,2013,17,15,39,11,0,2
85,2013,18,15,39,11,0,5
0,2014,0,15,39,12,0,6
1,2014,1,15,39,12,0,55
5,2014,2,15,39,12,0,28
10,2014,3,15,39,12,0,23
15,2014,4,15,39,12,0,25
20,2014,5,15,39,12,1,126
25,2014,6,15,39,12,0,186
30,2014,7,15,39,12,0,126
35,2014,8,15,39,12,0,111
40,2014,9,15,39,12,0,57
45,2014,10,15,39,12,0,71
50,2014,11,15,39,12,0,34
55,2014,12,15,39,12,0,33
60,2014,13,15,39,12,0,17
65,2014,14,15,39,12,0,13
70,2014,15,15,39,12,0,7
75,2014,16,15,39,12,0,7
80,2014,17,15,39,12,0,1
85,2014,18,15,39,12,0,6
0,2015,0,15,39,13,0,13
1,2015,1,15,39,13,0,42
5,2015,2,15,39,13,0,33
10,2015,3,15,39,13,0,26
15,2015,4,15,39,13,0,26
20,2015,5,15,39,13,0,126
25,2015,6,15,39,13,0,159
30,2015,7,15,39,13,0,146
35,2015,8,15,39,13,0,113
40,2015,9,15,39,13,0,58
45,2015,10,15,39,13,0,78
50,2015,11,15,39,13,0,34
55,2015,12,15,39,13,0,39
60,2015,13,15,39,13,0,16
65,2015,14,15,39,13,0,14
70,2015,15,15,39,13,0,9
75,2015,16,15,39,13,0,8
80,2015,17,15,39,13,0,2
85,2015,18,15,39,13,0,7
0,2016,0,15,39,14,0,5
1,2016,1,15,39,14,0,43
5,2016,2,15,39,14,0,27
10,2016,3,15,39,14,0,24
15,2016,4,15,39,14,0,28
20,2016,5,15,39,14,0,112
25,2016,6,15,39,14,0,157
30,2016,7,15,39,14,1,132
35,2016,8,15,39,14,0,107
40,2016,9,15,39,14,0,58
45,2016,10,15,39,14,0,79
50,2016,11,15,39,14,0,26
55,2016,12,15,39,14,0,34
60,2016,13,15,39,14,0,21
65,2016,14,15,39,14,0,12
70,2016,15,15,39,14,0,13
75,2016,16,15,39,14,0,8
